skill_id,skill_name,class_id,tier,type,cost_mp,cost_hp,cooldown_s,startup_f,active_f,recovery_f,hit_interval_f,hitbox,range_m,angle_deg,damage_mult,damage_type,hits,hitstun_f,knockback_m,launch_v,status,armor,invincible_f,sweep,intercept,channel,cancel_min_tier,jump_cancel,special,notes,learn_level,acq_type,animation,vfx,sound
QIM_T1_001,逆流,QIM,T1,active,35,0,6,12,4,14,-,fan:r2.0:a90,2.0,90,0.80,phys,1,0,0,7.0,none,none,-,0,0,0,T1+,0,隐蔽性较强:前摇动作不明显,搓动气息起浮,1,normal,AM_QIM_T1_001,VX_QIM_T1_001_HIT,SD_QIM_T1_001_HIT
QIM_T1_002,气波弹,QIM,T1,active,35,0,4,8,-,10,-,proj:30m/s:18m,18,-,0.80,magic,1,10,0,-,none,none,-,0,1,0,T1+,0,吟唱超快,-,5,normal,AM_QIM_T1_002,VX_QIM_T1_002_HIT,SD_QIM_T1_002_HIT
QIM_T1_003,念气波,QIM,T1,active,35,0,4,10,-,10,-,proj:28m/s:20m,20,-,0.80,magic,1,10,1.0,-,none,none,-,0,1,0,T1+,0,-,-,10,normal,AM_QIM_T1_003,VX_QIM_T1_003_HIT,SD_QIM_T1_003_HIT
QIM_T1_004,推云掌,QIM,T1,active,40,0,8,10,3,12,-,box:1.0x1.0x2.5,2.5,-,0.78,phys,1,12,3.0,-,none,none,-,0,0,0,T1+,0,隔空击物:击退与距离成反比(贴身最强),（原著隐藏属性）,15,normal,AM_QIM_T1_004,VX_QIM_T1_004_HIT,SD_QIM_T1_004_HIT
QIM_T2_001,裂云掌,QIM,T2,active,50,0,10,12,3,12,-,box:1.0x1.0x2.2,2.2,-,1.09,phys,1,16,0,-,none,none,-,0,0,0,T2+,0,-,-,20,job_change,AM_QIM_T2_001,VX_QIM_T2_001_HIT,SD_QIM_T2_001_HIT
QIM_T1_005,气波盾,QIM,T1,buff,45,0,12,8,6s,10,-,cone:r2.0:a90,2.0,90,0,none,-,0,0,-,none,none,-,0,0,0,any,0,正面90°减伤80%,防御面积小能力强,25,job_change,AM_QIM_T1_005,VX_QIM_T1_005,SD_QIM_T1_005
QIM_T2_002,念气罩,QIM,T2,buff,80,0,18,10,30s,12,-,circle:r3.5:耐久2000,3.5,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,吸收一切攻击伤害:可被击破,原著25级30s（原著数值）,25,job_change,AM_QIM_T2_002,VX_QIM_T2_002,SD_QIM_T2_002
QIM_T2_003,气刃,QIM,T2,active,50,0,9,12,-,12,-,proj:32m/s:18m,18,-,1.09,phys,1,12,1.0,-,none,none,-,0,0,0,T2+,0,无形状无光影:完全隐蔽,命中带冲击,25,job_change,AM_QIM_T2_003,VX_QIM_T2_003_HIT,SD_QIM_T2_003_HIT
QIM_T2_004,捉云手,QIM,T2,grab,55,0,14,12,-,12,-,box:1.0x1.0x2.0,2.0,-,0,none,1,0,2.0,-,none,none,-,0,0,0,T2+,0,捕捉无伤害:拉至身前2m,速度距离随等阶,25,job_change,AM_QIM_T2_004,VX_QIM_T2_004_HIT,SD_QIM_T2_004_HIT
QIM_T2_005,气定神闲,QIM,T2,buff,60,0,25,10,8s,10,-,aura:r5.0,5.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,解除免疫恐惧/嘲讽,解控技,30,job_change,AM_QIM_T2_005,VX_QIM_T2_005,SD_QIM_T2_005
QIM_T2_006,轰天炮,QIM,T2,active,70,0,14,14,-,14,-,circle:r3.5,3.5,-,1.22,magic,1,20,1.0,-,none,none,-,0,0,0,T2+,0,全角度:不强求对空,-,30,job_change,AM_QIM_T2_006,VX_QIM_T2_006_HIT,SD_QIM_T2_006_HIT
QIM_T3_001,地雷震,QIM,T3,active,95,0,24,16,-,16,-,circle:r4.0,4.0,-,1.84,phys,1,0,0,-,none,none,-,1,0,0,T3+,0,念气地下游走:往翻里掀,倒地,40,job_change,AM_QIM_T3_001,VX_QIM_T3_001_HIT,SD_QIM_T3_001_HIT
QIM_T3_002,念龙波,QIM,T3,active,90,0,22,14,可控,16,-,proj:26m/s:14m:可转向,14.0,-,1.79,magic,1,20,0,-,对敌:削攻削速,none,none,0,0,0,T3+,0,自由转向;打自己/队友=增益,（原著70级前）,60,job_change,AM_QIM_T3_002,VX_QIM_T3_002_HIT,SD_QIM_T3_002_HIT
QIM_T3_003,闪光百裂,QIM,T3,active,95,0,24,12,15,16,3,fan:r2.2:a100,2.2,100,0.39,phys,5,10,0,-,none,none,-,0,0,0,T3+,0,命中后可续注入气息(追按续段最多+5段),操作续段,40,job_change,AM_QIM_T3_003,VX_QIM_T3_003_HIT,SD_QIM_T3_003_HIT
QIM_T3_004,截脉,QIM,T4,active,130,0,50,16,-,16,-,box:1.0x1.0x2.5,2.5,-,2.30,magic,1,20,0,-,截脉:ATK/攻速/移速/防御剥夺:8s,none,none,0,0,0,T4+,0,伤四围不伤生命,75级,75,job_change,AM_QIM_T3_004,VX_QIM_T3_004_HIT,SD_QIM_T3_004_HIT
QIM_T4_002,螺旋念气杀,QIM,T4,active,160,0,55,16,-,20,-,cone:r5:a60,5.0,60,2.47,magic,1,0,0,8.0,none,none,-,0,0,0,T4+,0,顺时针=击飞8.0/逆时针=吸附3m,双向一技（原著）,55,job_change,AM_QIM_T4_002,VX_QIM_T4_002_HIT,SD_QIM_T4_002_HIT
QIM_T4_003,千念怒放,QIM,T4,active,160,0,50,20,1.5s,20,10,cone:r6:a45,6.0,45,2.41,magic,-,10,0,-,none,none,-,0,0,0,T4+,0,可蓄力,念气疯狂喷出,75,job_change,AM_QIM_T4_003,VX_QIM_T4_003_HIT,SD_QIM_T4_003_HIT
QIM_U_001,气功爆破,QIM,U,active,280,0,120,20,-,20,-,box:1.0x1.0x2.5,2.5,-,4.21,magic,1,35,0,-,none,none,-,0,0,0,none,0,气息注入目标体内:伤害第一,气贯长虹为觉醒皮肤二选,70,job_change,AM_QIM_U_001,VX_QIM_U_001_HIT,SD_QIM_U_001_HIT
QIM_PAS_001,护体真气,QIM,PAS,passive,0,0,0,-,-,-,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,-,0,MP>70%:DEF+15%;<30%:DEF-10%,随法力百分比（原著）,20,job_change,AM_QIM_PAS_001,VX_QIM_PAS_001,SD_QIM_PAS_001
GRP_BAS_001,摔技一段,GRP,BAS,basic,0,0,0,8,2,11,-,box:0.8x0.8x1.3,1.3,-,0.30,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,GDD14.15.4,1,normal,AM_GRP_BAS_001,VX_GRP_BAS_001_HIT,SD_GRP_BAS_001_HIT
GRP_BAS_002,摔技二段,GRP,BAS,basic,0,0,0,8,2,11,-,box:0.8x0.8x1.3,1.3,-,0.32,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,-,1,normal,AM_GRP_BAS_002,VX_GRP_BAS_002_HIT,SD_GRP_BAS_002_HIT
GRP_BAS_003,摔技三段,GRP,BAS,basic,0,0,0,10,3,13,-,box:0.8x0.8x1.5,1.5,-,0.36,phys,1,16,0,-,none,none,-,0,0,0,any,0,-,-,1,normal,AM_GRP_BAS_003,VX_GRP_BAS_003_HIT,SD_GRP_BAS_003_HIT
GRP_BAS_004,摔技四段,GRP,BAS,basic,0,0,0,12,3,15,-,box:0.8x0.8x1.7,1.7,-,0.48,phys,1,16,1.0,-,none,none,-,0,0,0,any,0,-,击退1.0m,1,normal,AM_GRP_BAS_004,VX_GRP_BAS_004_HIT,SD_GRP_BAS_004_HIT
GRP_T1_001,背摔,GRP,T1,grab,35,0,8,12,-,16,-,box:1.0x1.0x1.5,1.5,-,1.00,phys,1,0,0,-,震地波:r2.5:0.30,none,none,0,0,0,T1+,0,破霸体;受身无效;落点可控,举过头顶摔（原著5级名技）,5,normal,AM_GRP_T1_001,VX_GRP_T1_001_HIT,SD_GRP_T1_001_HIT
GRP_T1_002,抛投,GRP,T1,grab,35,0,8,12,-,16,-,box:1.0x1.0x1.5,1.5,-,0.96,phys,1,0,0,-,none,none,-,0,0,0,T1+,0,投掷方向8向可控,位置控制权,15,normal,AM_GRP_T1_002,VX_GRP_T1_002_HIT,SD_GRP_T1_002_HIT
GRP_T1_003,单手擒,GRP,T1,grab,30,0,6,10,-,12,-,box:0.8x0.8x1.5,1.5,-,0.84,phys,1,25,0,-,none,none,-,0,0,0,T1+,0,单手抓取,-,1,normal,AM_GRP_T1_003,VX_GRP_T1_003_HIT,SD_GRP_T1_003_HIT
GRP_T1_004,肘落,GRP,T1,active,35,0,7,10,4,12,-,box:1.0x0.8x1.5,1.5,-,0.82,phys,1,20,0,-,none,none,-,1,0,0,T1+,0,扫地,少数扫地技,10,normal,AM_GRP_T1_004,VX_GRP_T1_004_HIT,SD_GRP_T1_004_HIT
GRP_T2_001,接投,GRP,T2,grab,60,0,14,10,-,16,-,box:1.0x1.0x1.5,1.5,-,1.29,phys,1,0,0,-,none,none,invincible:10-20f,0,0,0,counter,0,拆挡技:无视霸体,托肘过肩摔（原著20级）,20,job_change,AM_GRP_T2_001,VX_GRP_T2_001_HIT,SD_GRP_T2_001_HIT
GRP_T2_002,旋投,GRP,T2,grab,65,0,14,14,-,18,-,box:1.0x1.0x1.5,1.5,-,1.33,phys,1,0,0,7.0,none,none,-,0,0,0,T2+,0,旋转方向可控,拿双腿甩一圈,25,job_change,AM_GRP_T2_002,VX_GRP_T2_002_HIT,SD_GRP_T2_002_HIT
GRP_T2_003,抱身投,GRP,T2,grab,60,0,13,12,-,16,-,box:1.0x1.0x1.5,1.5,-,1.27,phys,1,30,0,-,none,none,-,0,0,0,T2+,0,-,-,25,job_change,AM_GRP_T2_003,VX_GRP_T2_003_HIT,SD_GRP_T2_003_HIT
GRP_T2_004,头上拂,GRP,T2,grab,60,0,13,12,-,14,-,cyl:r1.5:h3.5,1.5,-,1.22,phys,1,0,0,-,none,none,-,0,0,0,T2+,0,对空抓取判定极强,把浮空目标拽下来摔,30,job_change,AM_GRP_T2_004,VX_GRP_T2_004_HIT,SD_GRP_T2_004_HIT
GRP_T2_005,地上拂,GRP,T2,grab,55,0,12,10,-,12,-,box:1.0x1.0x1.5,1.5,-,1.15,phys,1,0,0,6.5,none,none,-,0,0,0,T2+,0,拎起一扬,起浮+抓取合一,30,job_change,AM_GRP_T2_005,VX_GRP_T2_005_HIT,SD_GRP_T2_005_HIT
GRP_T2_006,回旋折脚,GRP,T2,grab,60,0,12,12,-,14,-,box:0.9x0.9x1.6,1.6,-,1.20,phys,1,0,0,-,none,none,-,1,0,0,T2+,0,直接折翻在地,倒地,30,job_change,AM_GRP_T2_006,VX_GRP_T2_006_HIT,SD_GRP_T2_006_HIT
GRP_T2_007,地雷震,GRP,T2,active,65,0,13,14,-,14,-,circle:r3.0,3.0,-,1.20,phys,1,0,1.0,-,none,none,-,1,0,0,T2+,0,双拳砸地冲击波,倒地AOE,30,job_change,AM_GRP_T2_007,VX_GRP_T2_007_HIT,SD_GRP_T2_007_HIT
GRP_T3_001,空绞杀,GRP,T3,grab,95,0,24,12,-,18,-,cyl:r1.5:h4.0,1.5,-,2.03,phys,1,0,0,-,none,none,-,0,0,0,T3+,0,需浮空目标;空中夹住拧转,长倒地,40,job_change,AM_GRP_T3_001,VX_GRP_T3_001_HIT,SD_GRP_T3_001_HIT
GRP_T3_002,双手飞,GRP,T3,grab,95,0,24,14,-,18,-,box:2.0x1.0x1.5,1.5,-,1.69,phys,1,0,0,-,none,none,-,0,0,0,T3+,0,左右手各抓一个（多目标）,团战双抓,40,job_change,AM_GRP_T3_002,VX_GRP_T3_002_HIT,SD_GRP_T3_002_HIT
GRP_T3_003,致命空投,GRP,T3,grab,100,0,26,16,-,18,-,box:1.0x1.0x1.8,1.8,-,2.08,phys,1,0,0,-,none,none,-,0,0,0,T3+,0,高空重摔,长倒地,45,job_change,AM_GRP_T3_003,VX_GRP_T3_003_HIT,SD_GRP_T3_003_HIT
GRP_T4_001,螺转旋风杀,GRP,T4,grab,165,0,55,18,-,24,-,circle:r3.0,3.0,-,0.84,phys,3,0,0,-,none,SA:18-23f,-,0,0,0,T4+,0,范围内目标全部扭杀（多目标）,（原著70级）,70,job_change,AM_GRP_T4_001,VX_GRP_T4_001_HIT,SD_GRP_T4_001_HIT
GRP_U_001,空中灌篮,GRP,U,grab,280,0,120,24,-,30,-,box:1.2x1.2x2.0,2.0,-,4.21,phys,1,0,0,-,落点AOE:r3.0,none,none,0,0,0,none,0,落点可控;受身无效待评审,从高空狠狠掷下,60,job_change,AM_GRP_U_001,VX_GRP_U_001_HIT,SD_GRP_U_001_HIT
ROG_BAS_001,爪击一段,ROG,BAS,basic,0,0,0,8,2,11,-,fan:r1.8:a90,1.8,90,0.28,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,GDD14.16.4,1,normal,AM_ROG_BAS_001,VX_ROG_BAS_001_HIT,SD_ROG_BAS_001_HIT
ROG_BAS_002,爪击二段,ROG,BAS,basic,0,0,0,8,2,11,-,fan:r1.8:a90,1.8,90,0.30,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,-,1,normal,AM_ROG_BAS_002,VX_ROG_BAS_002_HIT,SD_ROG_BAS_002_HIT
ROG_BAS_003,爪击三段,ROG,BAS,basic,0,0,0,9,3,12,-,fan:r1.8:a90,1.8,90,0.34,phys,1,14,0,-,none,none,-,0,0,0,any,0,-,-,1,normal,AM_ROG_BAS_003,VX_ROG_BAS_003_HIT,SD_ROG_BAS_003_HIT
ROG_BAS_004,爪击四段,ROG,BAS,basic,0,0,0,11,3,14,-,fan:r1.8:a100,1.8,100,0.44,phys,1,14,1.0,-,none,none,-,0,0,0,any,0,-,-,1,normal,AM_ROG_BAS_004,VX_ROG_BAS_004_HIT,SD_ROG_BAS_004_HIT
ROG_T1_001,勾拳,ROG,T1,active,35,0,6,12,4,14,-,box:0.8x0.8x1.6,1.6,-,0.80,phys,1,0,0,7.0,none,none,-,0,0,0,T1+,0,制造浮空,-,1,normal,AM_ROG_T1_001,VX_ROG_T1_001_HIT,SD_ROG_T1_001_HIT
ROG_T1_002,耳光,ROG,T1,active,30,0,5,8,4,10,2,box:0.7x0.7x1.4,1.4,-,0.41,phys,2,10,0,-,none,none,-,0,0,0,T1+,0,二段连击,伤害低羞辱高,5,normal,AM_ROG_T1_002,VX_ROG_T1_002_HIT,SD_ROG_T1_002_HIT
ROG_T1_003,膝袭,ROG,T1,active,35,0,6,10,3,12,-,box:0.8x0.8x1.6,1.6,-,0.78,phys,1,14,0,-,none,none,-,0,0,0,T1+,0,背击时击退;不带击倒,撕人过来提膝,10,normal,AM_ROG_T1_003,VX_ROG_T1_003_HIT,SD_ROG_T1_003_HIT
ROG_T1_004,肘击,ROG,T1,active,30,0,5,9,3,11,-,box:0.8x0.8x1.4,1.4,-,0.76,phys,1,14,0,-,none,none,-,0,0,0,T1+,0,低阶,-,10,normal,AM_ROG_T1_004,VX_ROG_T1_004_HIT,SD_ROG_T1_004_HIT
ROG_T1_005,头槌,ROG,T1,active,35,0,7,12,4,12,-,box:0.8x0.8x1.2,1.2,-,0.80,phys,1,18,0,-,none,none,-,0,0,0,T1+,0,以头爆头,-,25,job_change,AM_ROG_T1_005,VX_ROG_T1_005_HIT,SD_ROG_T1_005_HIT
ROG_T2_001,锁喉,ROG,T2,active,60,0,16,12,2s,14,10,box:0.8x0.8x1.5,1.5,-,1.00,phys,-,0,0,-,锁喉:目标攻防-50%,none,none,0,0,0,T2+,0,背身无法使用;期间自身可继续攻击,等级+0.5s/档（原著15级）,15,normal,AM_ROG_T2_001,VX_ROG_T2_001_HIT,SD_ROG_T2_001_HIT
ROG_T2_002,砖袭,ROG,T2,active,55,0,12,12,-,14,-,lob:r1.5:12m,12.0,-,1.09,phys,1,0,0,-,stun:3s@50%:背击100%4s,none,none,0,0,0,T2+,0,可直拍可投掷;飞砖全部减半,打头眩晕（原著20级数值）,20,job_change,AM_ROG_T2_002,VX_ROG_T2_002_HIT,SD_ROG_T2_002_HIT
ROG_T2_003,抛沙,ROG,T2,active,45,0,10,8,-,10,-,cone:r2.5:a60,2.5,60,1.00,phys,1,10,0,-,blind:4s@50%(满级100%8s),none,none,0,0,0,T2+,0,对着眼睛扔,法术伤害（原著）,20,job_change,AM_ROG_T2_003,VX_ROG_T2_003_HIT,SD_ROG_T2_003_HIT
ROG_T2_004,涂毒,ROG,T2,buff,50,0,12,10,-,10,-,none,-,-,0,poison,-,0,0,-,none,none,-,0,0,0,any,0,下一次攻击附加毒:无视防御:一次性,25级（原著）,25,job_change,AM_ROG_T2_004,VX_ROG_T2_004,SD_ROG_T2_004
ROG_T2_005,麻针,ROG,T2,active,50,0,14,12,-,12,-,proj:35m/s:10m,10.0,-,1.02,phys,1,0,0,-,paralysis:1.2s,none,none,0,0,1,T2+,0,麻痹控制,-,30,job_change,AM_ROG_T2_005,VX_ROG_T2_005_HIT,SD_ROG_T2_005_HIT
ROG_T2_006,汽油瓶,ROG,T2,active,60,0,14,14,-,14,-,lob:r2.5:8m,8.0,-,1.11,fire,-,15,0.5,-,burn:50:4s,none,none,0,0,0,-,0,命中范围燃烧,飞行道具,30,job_change,AM_ROG_T2_006,VX_ROG_T2_006_HIT,SD_ROG_T2_006_HIT
ROG_T2_007,强力膝袭,ROG,T2,active,55,0,12,12,4,14,-,box:1.0x1.0x3.5,3.5,-,1.13,phys,1,16,2.5,-,none,none,-,0,0,0,T2+,0,双腿滑翔飞出,击退2.5m,30,job_change,AM_ROG_T2_007,VX_ROG_T2_007_HIT,SD_ROG_T2_007_HIT
ROG_T2_008,拦山虎,ROG,T2,buff,55,0,14,8,2s,10,-,cone:r1.8:a120,1.8,120,0,none,-,0,0,-,none,none,-,0,0,0,any,0,防御技:正面减伤60%,拼命护住脸（原著）,30,job_change,AM_ROG_T2_008,VX_ROG_T2_008,SD_ROG_T2_008
ROG_T2_009,双月牙,ROG,T2,active,55,0,11,12,-,12,-,proj:30m/s:8m,8.0,-,0.62,phys,2,10,0,-,none,none,-,0,1,0,T2+,0,两记月牙光芒,-,30,job_change,AM_ROG_T2_009,VX_ROG_T2_009_HIT,SD_ROG_T2_009_HIT
ROG_T3_001,毒针,ROG,T3,active,70,0,22,12,-,12,-,proj:35m/s:10m,10.0,-,1.57,phys,1,10,0,-,bleed:50:5s;破霸体:5-10s,none,none,0,0,1,T3+,0,几率出血+破霸体,30级（原著）,30,job_change,AM_ROG_T3_001,VX_ROG_T3_001_HIT,SD_ROG_T3_001_HIT
ROG_T3_002,伤疤之痛,ROG,T3,active,65,0,20,12,-,12,-,box:0.9x0.9x2.0,2.0,-,1.62,phys,1,16,0,-,bleed:60:5s,none,none,0,0,0,T3+,0,挂伤疤出血,-,35,job_change,AM_ROG_T3_002,VX_ROG_T3_002_HIT,SD_ROG_T3_002_HIT
ROG_T3_003,恐吓,ROG,T3,active,70,0,25,12,-,12,-,cone:r6:a60,6.0,60,0,dark,-,0,0,-,虚弱:ATK-20%:8s,none,none,0,0,0,T3+,0,精神系无法闪避,无直接伤害,35,job_change,AM_ROG_T3_003,VX_ROG_T3_003,SD_ROG_T3_003
ROG_T3_004,霸王连拳,ROG,T3,active,90,0,24,14,18,16,3,box:1.0x1.0x1.5,1.5,-,0.37,phys,6,0,0,-,压制:目标倒地期间持续,none,none,0,0,0,T3+,0,把人按翻在地乱打,控制技,40,job_change,AM_ROG_T3_004,VX_ROG_T3_004_HIT,SD_ROG_T3_004_HIT
ROG_T4_001,以牙还牙,ROG,T4,counter,0,0,30,8,-,8,-,none,-,-,0,none,-,0,0,-,none,none,invincible:0f,0,0,0,any,0,复制最近命中自己的技能:MP×2:每局记3个,75级；不可复制U档,75,job_change,AM_ROG_T4_001,VX_ROG_T4_001,SD_ROG_T4_001
ROG_U_001,街头风暴,ROG,U,buff,280,0,120,20,8s,22,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,none,0,中低阶技能强化且不计CD,8秒无限阴招（原著75级）,75,job_change,AM_ROG_U_001,VX_ROG_U_001,SD_ROG_U_001
ASN_BAS_001,匕击一段,ASN,BAS,basic,0,0,0,6,2,9,-,box:0.7x0.7x1.5,1.5,-,0.26,phys,1,10,0,-,none,none,-,0,0,0,any,0,-,GDD14.17.4,1,normal,AM_ASN_BAS_001,VX_ASN_BAS_001_HIT,SD_ASN_BAS_001_HIT
ASN_BAS_002,匕击二段,ASN,BAS,basic,0,0,0,6,2,9,-,box:0.7x0.7x1.5,1.5,-,0.28,phys,1,10,0,-,none,none,-,0,0,0,any,0,-,-,1,normal,AM_ASN_BAS_002,VX_ASN_BAS_002_HIT,SD_ASN_BAS_002_HIT
ASN_BAS_003,匕击三段,ASN,BAS,basic,0,0,0,7,2,10,-,box:0.7x0.7x1.5,1.5,-,0.30,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,-,1,normal,AM_ASN_BAS_003,VX_ASN_BAS_003_HIT,SD_ASN_BAS_003_HIT
ASN_BAS_004,匕击四段,ASN,BAS,basic,0,0,0,7,2,11,-,box:0.7x0.7x1.5,1.5,-,0.34,phys,1,12,0,-,none,none,-,0,0,0,any,0,-,-,1,normal,AM_ASN_BAS_004,VX_ASN_BAS_004_HIT,SD_ASN_BAS_004_HIT
ASN_BAS_005,匕击五段,ASN,BAS,basic,0,0,0,10,3,13,-,box:0.8x0.8x1.7,1.7,-,0.45,phys,1,16,1.0,-,none,none,-,0,0,0,any,0,-,击退收尾,1,normal,AM_ASN_BAS_005,VX_ASN_BAS_005_HIT,SD_ASN_BAS_005_HIT
ASN_T1_001,跳刀,ASN,T1,active,35,0,6,10,3,12,-,fan:r1.5:a90,1.5,90,0.80,phys,1,0,0,7.0,none,none,-,0,0,0,T1+,0,-,起浮刺,1,normal,AM_ASN_T1_001,VX_ASN_T1_001_HIT,SD_ASN_T1_001_HIT
ASN_T1_002,割喉,ASN,T1,active,45,0,8,10,3,12,-,box:0.7x0.7x1.4,1.4,-,0.90,phys,1,18,0,-,none,none,-,0,0,0,T1+,0,需背身:无视防御,伤害相当可观（原著）,10,normal,AM_ASN_T1_002,VX_ASN_T1_002_HIT,SD_ASN_T1_002_HIT
ASN_T1_003,弧光闪,ASN,T1,active,30,0,5,6,2,8,-,box:0.8x0.8x4.0,4.0,-,0.76,phys,1,10,0,-,none,none,-,0,0,0,T1+,0,位移4m,出招快发动快CD短,5,normal,AM_ASN_T1_003,VX_ASN_T1_003_HIT,SD_ASN_T1_003_HIT
ASN_T1_004,碎踝,ASN,T1,active,35,0,9,8,2,10,-,box:0.7x0.5x1.6,1.6,-,0.74,phys,1,10,0,-,slow:30%:5s,none,none,0,0,0,T1+,0,踹脚踝,-,15,normal,AM_ASN_T1_004,VX_ASN_T1_004_HIT,SD_ASN_T1_004_HIT
ASN_T2_001,错手刺,ASN,T2,active,50,0,10,10,6,12,3,box:0.8x0.8x1.8,1.8,-,0.57,phys,2,12,0,-,slow:40%:双剑形态,none,none,0,0,0,T2+,0,双剑/匕首不同效果,双剑限制移动（原著）,20,job_change,AM_ASN_T2_001,VX_ASN_T2_001_HIT,SD_ASN_T2_001_HIT
ASN_T2_002,疾空踏,ASN,T2,active,55,0,12,8,9,12,3,box:1.0x1.0x2.0,2.0,-,0.40,phys,3,10,0,-,none,none,-,1,0,0,T2+,0,空中蹬腿交替连踩,节奏比鹰踏快（原著）,25,job_change,AM_ASN_T2_002,VX_ASN_T2_002_HIT,SD_ASN_T2_002_HIT
ASN_T2_003,子母刺,ASN,T2,active,55,0,12,12,-,12,-,proj:30m/s:10m,10.0,-,1.09,phys,1,10,0,-,none,none,-,0,1,0,T2+,0,匕首脱层飞出,匕首仍在手,25,job_change,AM_ASN_T2_003,VX_ASN_T2_003_HIT,SD_ASN_T2_003_HIT
ASN_T2_004,穿心刺,ASN,T2,active,55,0,10,12,3,12,-,box:0.7x0.7x2.0,2.0,-,1.11,phys,1,20,0,-,none,none,-,0,0,0,T2+,0,-,-,25,job_change,AM_ASN_T2_004,VX_ASN_T2_004_HIT,SD_ASN_T2_004_HIT
ASN_T2_005,分水刺,ASN,T2,active,55,0,10,12,3,12,-,fan:r1.8:a120,1.8,120,1.09,phys,1,16,0,-,none,none,-,0,0,0,T2+,0,-,-,25,job_change,AM_ASN_T2_005,VX_ASN_T2_005_HIT,SD_ASN_T2_005_HIT
ASN_T3_001,瞬身刺,ASN,T3,active,80,0,22,8,-,10,-,box:0.8x0.8x6.0,6.0,-,1.67,phys,1,16,0,-,none,none,invincible:8-14f,0,0,0,T3+,0,三身位瞬移,速度远超弧光闪,30,job_change,AM_ASN_T3_001,VX_ASN_T3_001_HIT,SD_ASN_T3_001_HIT
ASN_T3_002,闪烁突刺,ASN,T3,active,80,0,25,6,-,10,-,box:0.8x0.8x3.0,3.0,-,1.69,phys,1,16,0,-,none,none,invincible:6-12f,0,0,0,T3+,0,瞬间移动一个身位格,65级,65,job_change,AM_ASN_T3_002,VX_ASN_T3_002_HIT,SD_ASN_T3_002_HIT
ASN_T3_003,如影随形,ASN,T3,active,85,0,25,10,-,10,-,self,8.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,选定目标高速冲至其身位,高级移动技,40,job_change,AM_ASN_T3_003,VX_ASN_T3_003,SD_ASN_T3_003
ASN_T3_004,刺刃风暴,ASN,T3,active,100,0,26,12,15,18,3,fan:r2.0:a110,2.0,110,0.42,phys,5,10,0,-,none,none,-,0,0,0,T3+,0,收招直刺带击退+僵直,连续刺杀,40,job_change,AM_ASN_T3_004,VX_ASN_T3_004_HIT,SD_ASN_T3_004_HIT
ASN_T4_001,要害攻击,ASN,T4,buff,120,0,45,10,10s,12,-,none,-,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,目标出现要害位:击中200%,觉醒状态；要害位双方可见,50,awakening,AM_ASN_T4_001,VX_ASN_T4_001,SD_ASN_T4_001
ASN_T4_002,舍命一击,ASN,T4,active,0,3000,60,20,-,24,-,box:1.0x1.0x3.0,3.0,-,2.43,phys,1,30,0,-,禁疗:10s,none,none,0,0,0,none,0,燃烧生命无视防御转化伤害,燃烧HP≤3000；命中后10s禁疗禁药（原著）,45,job_change,AM_ASN_T4_002,VX_ASN_T4_002_HIT,SD_ASN_T4_002_HIT
ASN_U_001,裂杀闪瞬灭,ASN,U,active,280,0,120,22,15,26,3,box:0.9x0.9x2.5,2.5,-,0.84,phys,5,14,0,8.0,none,SA:0-22f,-,0,0,0,none,0,五招按序连击+25%总伤;乱序无加成,75级,75,job_change,AM_ASN_U_001,VX_ASN_U_001_HIT,SD_ASN_U_001_HIT
ASN_T2_006,迎风,ASN,T2,active,20,0,3,4,-,6,-,self,2.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,步法:向后2m,-,20,job_change,AM_ASN_T2_006,VX_ASN_T2_006,SD_ASN_T2_006
ASN_T2_007,逆雷,ASN,T2,active,20,0,3,4,-,6,-,self,2.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,步法:向前2m,-,20,job_change,AM_ASN_T2_007,VX_ASN_T2_007,SD_ASN_T2_007
ASN_T2_008,转火,ASN,T2,active,20,0,3,4,-,6,-,self,2.0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,步法:左右2m,-,25,job_change,AM_ASN_T2_008,VX_ASN_T2_008,SD_ASN_T2_008
ASN_T2_009,立冰,ASN,T2,active,20,0,3,4,-,6,-,self,0,-,0,none,-,0,0,-,none,none,-,0,0,0,any,0,步法:原地定身微调,-,25,job_change,AM_ASN_T2_009,VX_ASN_T2_009,SD_ASN_T2_009
